"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 23, 2012","189.05","195.00","196.30","188.05","6.07M","-4.16%"
"Apr 20, 2012","197.25","199.00","202.65","195.30","4.71M","-1.69%"
"Apr 19, 2012","200.65","200.30","203.30","197.70","5.73M","-0.07%"
"Apr 18, 2012","200.80","206.50","207.70","199.50","5.22M","-2.07%"
"Apr 17, 2012","205.05","199.70","205.90","197.50","7.20M","2.94%"
"Apr 16, 2012","199.20","196.15","201.80","196.00","4.47M","0.66%"
"Apr 13, 2012","197.90","201.00","204.35","196.30","4.51M","-0.85%"
"Apr 12, 2012","199.60","202.10","204.95","197.30","5.93M","-0.94%"
"Apr 11, 2012","201.50","201.00","205.35","200.20","4.41M","-1.18%"
"Apr 10, 2012","203.90","207.00","207.55","202.10","3.84M","-1.00%"
"Apr 09, 2012","205.95","201.80","207.70","201.00","5.81M","0.76%"
"Apr 04, 2012","204.40","206.50","206.50","201.15","4.00M","-1.47%"
"Apr 03, 2012","207.45","209.05","211.00","206.15","4.56M","-0.26%"
"Apr 02, 2012","208.00","201.50","209.70","200.00","6.89M","3.10%"
"Mar 30, 2012","201.75","200.00","203.50","199.50","5.33M","1.74%"
"Mar 29, 2012","198.30","193.30","199.90","193.30","6.71M","0.25%"
"Mar 28, 2012","197.80","195.35","198.50","194.25","5.45M","0.05%"
"Mar 27, 2012","197.70","194.00","198.70","191.15","8.71M","4.49%"
"Mar 26, 2012","189.20","195.85","197.00","188.50","6.68M","-3.59%"
"Mar 23, 2012","196.25","195.50","198.30","192.20","5.74M","1.55%"
"Mar 22, 2012","193.25","201.85","205.70","192.60","7.61M","-5.06%"
"Mar 21, 2012","203.55","195.05","204.60","193.40","7.89M","4.04%"
"Mar 20, 2012","195.65","193.25","197.00","192.00","5.75M","1.35%"
"Mar 19, 2012","193.05","196.00","198.50","190.80","9.08M","-1.66%"
"Mar 16, 2012","196.30","198.00","201.80","193.50","10.35M","0.33%"
"Mar 15, 2012","195.65","204.55","204.80","194.30","9.88M","-4.91%"
"Mar 14, 2012","205.75","212.00","212.30","204.05","6.29M","-0.94%"
"Mar 13, 2012","207.70","207.00","211.45","205.60","7.99M","1.66%"
"Mar 12, 2012","204.30","207.10","209.45","200.00","8.77M","0.12%"
"Mar 09, 2012","204.05","205.00","206.50","201.60","7.56M","2.26%"
"Mar 07, 2012","199.55","197.00","201.80","192.25","13.88M","0.91%"
"Mar 06, 2012","197.75","190.50","204.65","186.50","18.28M","2.97%"
"Mar 05, 2012","192.05","203.00","203.00","190.60","10.74M","-5.79%"
"Mar 02, 2012","203.85","210.00","210.00","199.70","23.80M","-4.77%"
"Mar 01, 2012","214.05","223.60","225.00","197.15","25.57M","-5.50%"
"Feb 29, 2012","226.50","229.70","232.70","223.60","6.99M","0.29%"
"Feb 28, 2012","225.85","217.00","227.80","216.60","6.06M","5.10%"
"Feb 27, 2012","214.90","227.25","227.40","213.30","7.50M","-5.25%"
"Feb 24, 2012","226.80","237.00","239.85","225.00","6.82M","-3.53%"
"Feb 23, 2012","235.10","239.70","244.30","229.65","11.06M","-1.36%"
"Feb 22, 2012","238.35","259.50","261.20","236.00","8.50M","-7.72%"
"Feb 21, 2012","258.30","252.80","260.65","251.20","6.99M","1.73%"
"Feb 17, 2012","253.90","255.00","259.85","252.10","7.94M","1.48%"
"Feb 16, 2012","250.20","246.70","254.70","244.55","8.12M","0.54%"
"Feb 15, 2012","248.85","238.00","250.50","237.10","9.68M","6.07%"
"Feb 14, 2012","234.60","230.00","235.50","229.25","7.56M","1.85%"
"Feb 13, 2012","230.35","226.30","232.25","218.50","9.59M","-0.24%"
"Feb 10, 2012","230.90","234.40","234.40","224.00","9.84M","-0.84%"
"Feb 09, 2012","232.85","232.95","239.35","228.80","13.00M","-1.33%"
"Feb 08, 2012","236.00","229.60","237.90","229.45","6.44M","3.17%"
"Feb 07, 2012","228.75","237.50","237.55","228.00","5.82M","-2.68%"
"Feb 06, 2012","235.05","233.50","240.70","231.60","9.15M","1.82%"
"Feb 03, 2012","230.85","227.05","231.90","224.35","7.70M","1.99%"
"Feb 02, 2012","226.35","220.00","229.00","216.20","14.24M","4.26%"
"Feb 01, 2012","217.10","216.10","220.00","209.65","8.65M","0.49%"
"Jan 31, 2012","216.05","207.00","217.50","206.35","6.93M","5.39%"
"Jan 30, 2012","205.00","210.60","213.00","204.20","8.02M","-3.12%"
"Jan 27, 2012","211.60","220.60","224.50","210.80","10.72M","-3.45%"
"Jan 25, 2012","219.15","219.25","222.30","218.15","7.70M","0.09%"
"Jan 24, 2012","218.95","220.50","224.40","214.70","10.77M","-0.16%"
"Jan 23, 2012","219.30","214.05","220.65","211.80","6.48M","2.48%"
"Jan 20, 2012","214.00","213.50","217.00","211.60","13.71M","1.74%"
"Jan 19, 2012","210.35","204.10","211.60","204.10","9.92M","4.37%"
"Jan 18, 2012","201.55","198.85","204.30","197.15","10.11M","1.72%"
"Jan 17, 2012","198.15","194.35","202.50","194.25","8.73M","2.51%"
"Jan 16, 2012","193.30","194.05","195.75","191.30","5.56M","-1.68%"
"Jan 13, 2012","196.60","193.45","200.85","192.50","12.26M","2.48%"
"Jan 12, 2012","191.85","190.40","195.70","189.15","10.07M","0.50%"
"Jan 11, 2012","190.90","186.00","194.60","185.15","27.56M","3.33%"
"Jan 10, 2012","184.75","178.90","186.90","177.90","36.28M","3.85%"
"Jan 09, 2012","177.90","176.90","179.00","173.85","7.56M","1.92%"
"Jan 06, 2012","174.55","178.00","178.55","172.80","10.43M","-2.97%"
"Jan 05, 2012","179.90","186.00","187.40","178.60","13.20M","-3.85%"
"Jan 04, 2012","187.10","191.45","191.50","185.65","7.33M","-2.27%"
"Jan 03, 2012","191.45","182.55","192.50","181.60","6.90M","6.84%"
"Jan 02, 2012","179.20","184.70","184.70","175.80","6.18M","-2.13%"
"Dec 30, 2011","183.10","187.50","189.40","181.55","6.18M","-1.90%"
"Dec 29, 2011","186.65","193.00","194.10","185.55","5.68M","-3.09%"
"Dec 28, 2011","192.60","190.50","194.90","186.60","5.13M","0.71%"
"Dec 27, 2011","191.25","195.50","198.75","190.10","4.56M","-2.70%"
"Dec 26, 2011","196.55","194.05","198.20","194.00","3.65M","1.34%"
"Dec 23, 2011","193.95","199.00","201.80","192.50","6.24M","-1.87%"
"Dec 22, 2011","197.65","187.50","199.35","185.80","6.42M","4.85%"
"Dec 21, 2011","188.50","191.90","192.75","184.30","6.59M","1.75%"
"Dec 20, 2011","185.25","190.40","193.30","183.85","7.29M","-2.22%"
"Dec 19, 2011","189.45","193.70","193.70","184.25","6.41M","-2.82%"
"Dec 16, 2011","194.95","204.25","207.45","192.70","5.45M","-3.92%"
"Dec 15, 2011","202.90","199.10","204.00","196.10","5.46M","1.05%"
"Dec 14, 2011","200.80","208.90","209.70","199.25","6.68M","-3.51%"
"Dec 13, 2011","208.10","201.45","211.00","200.50","5.52M","1.81%"
"Dec 12, 2011","204.40","217.00","218.00","203.05","5.54M","-4.42%"
"Dec 09, 2011","213.85","210.40","216.60","208.60","5.18M","-0.86%"
"Dec 08, 2011","215.70","224.00","224.75","214.05","5.26M","-4.22%"
"Dec 07, 2011","225.20","224.00","227.25","222.40","4.25M","1.26%"
"Dec 05, 2011","222.40","224.00","227.30","220.35","4.88M","-0.47%"
"Dec 02, 2011","223.45","215.35","224.90","215.35","6.20M","2.27%"
"Dec 01, 2011","218.50","215.00","219.90","214.00","6.46M","5.02%"
"Nov 30, 2011","208.05","200.90","209.85","198.75","7.81M","2.66%"
"Nov 29, 2011","202.65","210.00","211.00","201.10","4.92M","-3.32%"
"Nov 28, 2011","209.60","207.90","211.60","207.30","4.49M","2.90%"
"Nov 25, 2011","203.70","196.10","211.20","195.00","8.70M","2.93%"
"Nov 24, 2011","197.90","197.45","199.65","190.65","5.60M","1.15%"
"Nov 23, 2011","195.65","198.90","200.75","194.50","5.57M","-2.90%"
"Nov 22, 2011","201.50","197.40","203.00","195.15","7.97M","2.94%"
"Nov 21, 2011","195.75","202.40","206.70","193.20","6.71M","-4.11%"
"Nov 18, 2011","204.15","202.95","206.30","197.10","8.59M","0.32%"
"Nov 17, 2011","203.50","213.00","215.80","202.20","6.53M","-3.44%"
"Nov 16, 2011","210.75","206.95","214.85","204.30","7.92M","1.64%"
"Nov 15, 2011","207.35","223.40","223.40","205.70","9.13M","-7.18%"
"Nov 14, 2011","223.40","232.70","234.45","221.90","3.68M","-1.80%"
"Nov 11, 2011","227.50","229.00","231.40","224.30","5.72M","-2.49%"
"Nov 09, 2011","233.30","243.00","244.05","231.55","5.71M","-3.89%"
"Nov 08, 2011","242.75","247.00","249.55","238.40","5.02M","-1.96%"
"Nov 04, 2011","247.60","248.55","251.35","244.25","4.68M","0.79%"
"Nov 03, 2011","245.65","234.00","248.00","233.05","6.34M","4.33%"
"Nov 02, 2011","235.45","232.10","239.65","232.00","3.83M","-0.61%"
"Nov 01, 2011","236.90","238.65","242.00","234.70","3.72M","-2.17%"
"Oct 31, 2011","242.15","246.90","248.35","240.10","4.72M","-2.67%"
"Oct 28, 2011","248.80","235.65","251.00","235.65","6.58M","8.29%"
"Oct 26, 2011","229.75","231.70","232.25","228.10","641.10K","-0.15%"
"Oct 25, 2011","230.10","229.70","232.70","224.50","7.00M","0.83%"
"Oct 24, 2011","228.20","228.90","233.05","226.65","3.69M","1.47%"
"Oct 21, 2011","224.90","224.55","229.40","222.30","5.96M","-2.47%"
"Oct 20, 2011","230.60","235.00","237.00","228.50","5.21M","-3.62%"
"Oct 19, 2011","239.25","233.50","240.25","233.10","4.36M","4.16%"
"Oct 18, 2011","229.70","230.10","232.00","226.10","4.01M","-2.61%"
"Oct 17, 2011","235.85","232.00","238.50","231.80","5.01M","1.84%"
"Oct 14, 2011","231.60","235.20","235.60","228.50","8.37M","-2.89%"
"Oct 13, 2011","238.50","237.30","242.70","233.05","10.10M","0.89%"
"Oct 12, 2011","236.40","229.25","237.70","225.20","8.94M","3.03%"
"Oct 11, 2011","229.45","230.00","235.30","226.25","7.01M","0.35%"
"Oct 10, 2011","228.65","214.60","229.30","214.30","7.80M","4.84%"
"Oct 07, 2011","218.10","215.00","220.75","213.30","5.39M","5.64%"
"Oct 05, 2011","206.45","202.90","209.40","202.05","5.83M","2.97%"
"Oct 04, 2011","200.50","197.00","204.75","196.50","6.94M","-0.12%"
"Oct 03, 2011","200.75","214.00","214.00","199.00","5.42M","-8.29%"
"Sep 30, 2011","218.90","220.20","224.65","217.30","5.44M","-2.15%"
"Sep 29, 2011","223.70","220.05","225.80","217.35","8.76M","-0.33%"
"Sep 28, 2011","224.45","217.80","225.45","213.10","13.61M","2.98%"
"Sep 27, 2011","217.95","205.95","218.90","205.55","7.90M","8.19%"
"Sep 26, 2011","201.45","197.50","205.40","192.00","5.25M","2.00%"
"Sep 23, 2011","197.50","193.80","200.70","191.05","6.49M","-0.20%"
"Sep 22, 2011","197.90","207.25","208.20","196.10","5.22M","-7.15%"
"Sep 21, 2011","213.15","212.00","215.50","210.10","4.95M","0.47%"
"Sep 20, 2011","212.15","205.05","213.25","204.00","5.64M","3.39%"
"Sep 19, 2011","205.20","207.05","207.95","201.10","4.01M","-1.94%"
"Sep 16, 2011","209.25","211.05","213.55","207.10","7.11M","0.50%"
"Sep 15, 2011","208.20","200.00","209.35","200.00","5.98M","4.15%"
"Sep 14, 2011","199.90","200.90","201.85","195.10","4.52M","0.13%"
"Sep 13, 2011","199.65","197.00","202.40","196.65","5.69M","2.31%"
"Sep 12, 2011","195.15","196.80","199.40","194.65","5.23M","-2.64%"
"Sep 09, 2011","200.45","205.25","205.70","199.50","5.57M","-2.22%"
"Sep 08, 2011","205.00","205.30","207.40","203.10","4.76M","0.51%"
"Sep 07, 2011","203.95","200.40","207.50","198.20","10.40M","2.64%"
"Sep 06, 2011","198.70","205.90","206.00","194.60","9.70M","-4.38%"
"Sep 05, 2011","207.80","202.20","209.00","200.80","8.44M","-0.02%"
"Sep 02, 2011","207.85","194.25","209.90","191.05","10.30M","5.64%"
"Aug 30, 2011","196.75","188.40","198.45","188.00","6.62M","6.70%"
"Aug 29, 2011","184.40","179.60","185.75","178.50","3.73M","4.71%"
"Aug 26, 2011","176.10","186.00","187.40","175.00","4.94M","-5.88%"
"Aug 25, 2011","187.10","183.15","189.00","180.80","5.91M","2.86%"
"Aug 24, 2011","181.90","182.90","185.80","180.25","3.19M","-0.16%"
"Aug 23, 2011","182.20","184.65","186.50","180.45","5.71M","-0.27%"
"Aug 22, 2011","182.70","188.50","190.00","181.15","8.81M","-2.25%"
"Aug 19, 2011","186.90","179.40","187.95","175.55","9.20M","2.47%"
"Aug 18, 2011","182.40","177.00","188.65","175.15","13.27M","3.05%"
"Aug 17, 2011","177.00","185.00","185.45","173.25","14.50M","-6.27%"
"Aug 16, 2011","188.85","203.50","204.40","187.00","11.64M","-5.67%"
"Aug 12, 2011","200.20","209.00","209.80","198.65","5.77M","-2.89%"
"Aug 11, 2011","206.15","207.70","209.00","204.00","5.28M","-1.90%"
"Aug 10, 2011","210.15","205.40","211.80","205.40","6.41M","4.79%"
"Aug 09, 2011","200.55","186.95","203.90","185.00","13.32M","2.43%"
"Aug 08, 2011","195.80","204.40","205.60","193.30","13.73M","-6.87%"
"Aug 05, 2011","210.25","211.10","213.85","203.40","7.23M","-3.60%"
"Aug 04, 2011","218.10","224.00","226.25","217.15","7.18M","-1.78%"
"Aug 03, 2011","222.05","219.40","223.95","215.20","8.63M","-2.52%"
"Aug 02, 2011","227.80","228.85","229.80","224.00","5.19M","-1.21%"
"Aug 01, 2011","230.60","233.30","237.80","229.25","3.65M","-0.17%"
"Jul 29, 2011","231.00","231.40","236.00","227.35","8.31M","-0.99%"
"Jul 28, 2011","233.30","234.75","237.50","229.65","3.86M","-1.64%"
"Jul 27, 2011","237.20","233.20","237.85","231.55","8.16M","1.37%"
"Jul 26, 2011","234.00","244.85","247.90","232.35","9.92M","-4.06%"
"Jul 25, 2011","243.90","239.60","245.90","237.65","3.84M","1.18%"
"Jul 22, 2011","241.05","243.05","244.50","237.65","5.42M","-0.17%"
"Jul 21, 2011","241.45","244.35","245.95","238.65","5.98M","-1.11%"
"Jul 20, 2011","244.15","241.05","245.90","241.05","8.19M","1.79%"
"Jul 19, 2011","239.85","234.80","240.50","230.40","8.11M","2.11%"
"Jul 18, 2011","234.90","233.00","238.45","231.60","4.43M","0.79%"
"Jul 15, 2011","233.05","236.00","239.90","230.20","6.30M","-0.36%"
"Jul 14, 2011","233.90","225.65","238.00","224.40","7.79M","2.95%"
"Jul 13, 2011","227.20","221.90","229.35","221.50","4.24M","2.97%"
"Jul 12, 2011","220.65","227.00","227.35","217.75","5.72M","-3.90%"
"Jul 11, 2011","229.60","235.95","236.00","228.65","3.45M","-3.18%"
"Jul 08, 2011","237.15","236.00","242.50","234.75","10.24M","1.35%"
"Jul 07, 2011","234.00","231.70","234.50","186.00","5.39M","1.47%"
"Jul 06, 2011","230.60","230.00","234.75","227.35","5.12M","-0.13%"
"Jul 05, 2011","230.90","232.30","232.30","228.50","4.22M","-1.16%"
"Jul 04, 2011","233.60","224.20","235.30","223.00","15.31M","6.04%"
"Jul 01, 2011","220.30","212.70","221.00","212.70","18.92M","4.68%"
"Jun 30, 2011","210.45","211.50","212.40","210.00","11.03M","0.65%"
"Jun 29, 2011","209.10","211.50","213.50","207.65","10.23M","-0.50%"
"Jun 28, 2011","210.15","216.20","216.35","209.00","7.72M","-2.01%"
"Jun 27, 2011","214.45","215.00","221.10","213.60","6.27M","-0.90%"
"Jun 24, 2011","216.40","212.00","217.25","210.75","8.48M","3.02%"
"Jun 23, 2011","210.05","209.00","213.60","206.10","7.76M","-0.21%"
"Jun 22, 2011","210.50","214.00","214.80","209.05","4.26M","-0.78%"
"Jun 21, 2011","212.15","220.95","222.00","211.30","5.17M","-3.15%"
"Jun 20, 2011","219.05","225.95","226.40","217.25","3.90M","-2.45%"
"Jun 17, 2011","224.55","225.00","226.85","222.20","2.80M","0.18%"
"Jun 16, 2011","224.15","222.00","228.10","221.00","4.64M","-0.42%"
"Jun 15, 2011","225.10","232.50","232.50","223.60","3.25M","-3.00%"
"Jun 14, 2011","232.05","231.00","234.50","228.70","3.06M","1.27%"
"Jun 13, 2011","229.15","230.60","231.90","226.25","3.16M","-0.82%"
"Jun 10, 2011","231.05","236.20","237.50","230.20","3.89M","-1.93%"
"Jun 09, 2011","235.60","235.00","236.80","231.75","3.01M","0.28%"
"Jun 08, 2011","234.95","233.60","237.70","231.50","3.73M","0.17%"
"Jun 07, 2011","234.55","232.00","236.25","230.30","3.52M","0.88%"
"Jun 06, 2011","232.50","231.10","234.00","229.00","3.59M","-0.51%"
"Jun 03, 2011","233.70","235.70","241.15","232.25","4.53M","-1.12%"
"Jun 02, 2011","236.35","232.75","237.85","230.15","3.81M","-0.25%"
"Jun 01, 2011","236.95","240.05","240.55","233.25","3.59M","-0.84%"
"May 31, 2011","238.95","230.15","239.70","230.15","4.98M","3.24%"
"May 30, 2011","231.45","226.05","233.00","226.05","3.82M","2.78%"
"May 27, 2011","225.20","217.25","226.90","217.25","4.60M","3.54%"
"May 26, 2011","217.50","211.10","219.40","209.15","9.66M","3.55%"
"May 25, 2011","210.05","210.35","214.80","208.10","11.02M","-4.13%"
"May 24, 2011","219.10","224.00","226.00","215.20","8.18M","-1.79%"
"May 23, 2011","223.10","225.05","227.60","221.35","3.17M","-2.32%"
"May 20, 2011","228.40","222.80","229.45","220.50","3.48M","2.86%"
"May 19, 2011","222.05","229.05","230.25","220.50","3.37M","-3.56%"
"May 18, 2011","230.25","227.90","231.90","225.80","3.67M","1.14%"
"May 17, 2011","227.65","226.40","229.25","222.40","3.36M","0.64%"
"May 16, 2011","226.20","231.30","232.00","225.10","2.29M","-2.90%"
"May 13, 2011","232.95","227.00","234.90","226.45","4.62M","2.28%"
"May 12, 2011","227.75","225.50","231.80","224.80","5.62M","0.24%"
"May 11, 2011","227.20","223.20","227.95","222.80","4.33M","2.37%"
"May 10, 2011","221.95","219.10","223.50","217.60","4.84M","1.39%"
"May 09, 2011","218.90","221.95","222.25","217.40","2.95M","-0.27%"
"May 06, 2011","219.50","218.00","221.40","216.00","3.90M","2.00%"
"May 05, 2011","215.20","220.50","221.90","214.85","5.39M","-1.69%"
"May 04, 2011","218.90","220.10","222.80","215.35","4.54M","-0.84%"
"May 03, 2011","220.75","225.20","227.00","220.10","5.12M","-2.45%"
"May 02, 2011","226.30","225.10","229.90","221.25","5.89M","1.57%"
"Apr 29, 2011","222.80","228.90","232.00","221.10","5.81M","-2.32%"
"Apr 28, 2011","228.10","236.40","236.70","226.10","9.72M","-2.87%"
"Apr 27, 2011","234.85","241.00","242.45","234.20","4.44M","-1.61%"
"Apr 26, 2011","238.70","242.20","242.85","237.60","5.11M","-1.24%"
"Apr 25, 2011","241.70","247.00","248.35","240.60","3.09M","-2.24%"
"Apr 21, 2011","247.25","244.85","250.40","242.05","5.45M","1.79%"
"Apr 20, 2011","242.90","238.15","243.90","236.55","5.84M","2.66%"
"Apr 19, 2011","236.60","233.50","237.45","228.70","6.67M","1.31%"
"Apr 18, 2011","233.55","246.00","247.45","232.40","6.77M","-4.62%"
"Apr 15, 2011","244.85","251.85","254.70","242.00","8.06M","-2.55%"
"Apr 13, 2011","251.25","247.00","253.20","246.30","15.13M","0.34%"
"Apr 11, 2011","250.40","258.00","258.85","249.65","6.30M","-3.43%"
"Apr 08, 2011","259.30","270.20","272.25","257.60","4.96M","-3.89%"
"Apr 07, 2011","269.80","272.00","274.70","268.35","5.67M","-0.39%"
"Apr 06, 2011","270.85","267.20","273.50","265.50","6.74M","0.76%"
"Apr 05, 2011","268.80","272.90","272.90","265.60","4.31M","-1.34%"
"Apr 04, 2011","272.45","273.00","274.00","268.00","4.18M","0.18%"
"Apr 01, 2011","271.95","267.45","273.90","267.45","4.23M","1.27%"
"Mar 31, 2011","268.55","264.50","272.10","258.60","9.34M","1.92%"
"Mar 30, 2011","263.50","255.00","265.30","254.00","4.90M","4.11%"
"Mar 29, 2011","253.10","246.50","256.90","242.80","7.15M","2.51%"
"Mar 28, 2011","246.90","248.90","252.40","245.80","4.30M","-0.88%"
"Mar 25, 2011","249.10","238.00","250.90","236.10","9.93M","6.36%"
"Mar 24, 2011","234.20","236.65","238.60","231.55","4.37M","-0.19%"
"Mar 23, 2011","234.65","227.10","235.65","227.10","3.58M","2.89%"
"Mar 22, 2011","228.05","222.90","229.85","222.60","3.74M","2.86%"
"Mar 21, 2011","221.70","222.00","223.75","217.55","3.19M","0.80%"
"Mar 18, 2011","219.95","224.40","224.40","219.05","2.60M","-0.68%"
"Mar 17, 2011","221.45","223.70","227.40","220.50","3.62M","-2.21%"
"Mar 16, 2011","226.45","224.00","228.40","223.45","2.29M","2.37%"
"Mar 15, 2011","221.20","224.00","225.25","219.25","3.15M","-3.09%"
"Mar 14, 2011","228.25","225.90","229.00","224.05","2.07M","1.35%"
"Mar 11, 2011","225.20","226.10","231.45","223.10","3.67M","-1.75%"
"Mar 10, 2011","229.20","224.95","230.30","222.50","3.74M","1.66%"
"Mar 09, 2011","225.45","224.00","227.60","223.80","3.86M","1.28%"
"Mar 08, 2011","222.60","220.10","223.90","218.50","2.62M","1.88%"
"Mar 07, 2011","218.50","220.40","221.90","215.65","3.77M","-1.80%"
"Mar 04, 2011","222.50","226.50","227.00","221.05","4.33M","-0.29%"
"Mar 03, 2011","223.15","220.90","229.20","220.00","7.26M","0.52%"
"Mar 01, 2011","222.00","214.00","222.90","213.00","5.11M","4.79%"
"Feb 28, 2011","211.85","215.00","219.85","209.60","7.43M","-0.35%"
"Feb 25, 2011","212.60","216.45","217.95","208.50","8.80M","-0.28%"
"Feb 24, 2011","213.20","220.40","224.00","212.00","8.22M","-3.02%"
"Feb 23, 2011","219.85","227.00","230.25","218.70","5.29M","-3.36%"
"Feb 22, 2011","227.50","229.00","232.50","225.85","3.72M","-1.90%"
"Feb 21, 2011","231.90","231.00","233.00","225.50","4.22M","-0.41%"
"Feb 18, 2011","232.85","237.80","241.65","231.45","4.16M","-2.04%"
"Feb 17, 2011","237.70","239.00","241.30","236.30","4.21M","-0.29%"
"Feb 16, 2011","238.40","238.00","242.30","234.05","6.35M","-0.54%"
"Feb 15, 2011","239.70","247.85","248.00","238.10","5.60M","-2.78%"
"Feb 14, 2011","246.55","249.60","252.95","244.35","7.25M","-0.44%"
"Feb 11, 2011","247.65","244.00","248.90","240.20","5.36M","0.71%"
"Feb 10, 2011","245.90","239.50","249.55","235.05","6.70M","1.76%"
"Feb 09, 2011","241.65","235.35","246.80","228.05","9.42M","0.98%"
"Feb 08, 2011","239.30","244.75","245.00","237.00","10.91M","-1.44%"
"Feb 07, 2011","242.80","238.10","245.80","237.10","10.96M","2.40%"
"Feb 04, 2011","237.10","236.10","244.70","234.30","16.76M","-2.81%"
"Feb 03, 2011","243.95","227.00","246.90","225.65","20.80M","7.40%"
"Feb 02, 2011","227.15","224.00","233.85","216.20","17.55M","2.53%"
"Feb 01, 2011","221.55","226.10","229.45","219.60","11.65M","-1.05%"
"Jan 31, 2011","223.90","218.90","225.55","214.35","10.07M","0.72%"
"Jan 28, 2011","222.30","239.80","239.80","216.80","11.42M","-7.16%"
"Jan 27, 2011","239.45","256.00","256.00","236.85","6.25M","-5.71%"
"Jan 25, 2011","253.95","257.00","260.30","253.00","3.42M","-0.70%"
"Jan 24, 2011","255.75","252.00","256.95","251.00","2.98M","1.67%"
"Jan 21, 2011","251.55","254.95","257.00","250.55","3.85M","-1.87%"
"Jan 20, 2011","256.35","253.85","258.60","252.25","3.96M","-0.25%"
"Jan 19, 2011","257.00","249.45","258.50","245.50","6.71M","3.42%"
"Jan 18, 2011","248.50","252.00","253.40","244.00","5.35M","-0.74%"
"Jan 17, 2011","250.35","259.90","259.90","249.20","3.90M","-3.45%"
"Jan 14, 2011","259.30","265.00","268.95","257.10","4.31M","-2.22%"
"Jan 13, 2011","265.20","265.30","269.20","261.65","5.66M","0.63%"
"Jan 12, 2011","263.55","261.95","265.70","252.70","6.63M","2.41%"
"Jan 11, 2011","257.35","261.50","264.25","252.10","6.91M","-0.71%"
"Jan 10, 2011","259.20","269.00","271.70","258.30","4.94M","-3.61%"
"Jan 07, 2011","268.90","277.70","279.85","267.00","4.51M","-3.19%"
"Jan 06, 2011","277.75","283.95","284.85","275.80","3.47M","-1.45%"
"Jan 05, 2011","281.85","290.05","291.00","280.60","3.97M","-3.36%"
"Jan 04, 2011","291.65","297.00","297.70","290.70","3.11M","-1.34%"
"Jan 03, 2011","295.60","295.00","298.50","293.85","2.32M","1.25%"
"Dec 31, 2010","291.95","288.50","295.00","287.55","3.60M","1.58%"
"Dec 30, 2010","287.40","287.00","288.45","284.75","3.09M","0.14%"
"Dec 29, 2010","287.00","285.80","288.45","285.00","2.07M","0.75%"
"Dec 28, 2010","284.85","284.00","286.50","283.50","1.71M","0.07%"
"Dec 27, 2010","284.65","285.65","288.90","282.75","2.87M","0.21%"
"Dec 24, 2010","284.05","280.00","284.90","278.70","3.43M","0.89%"
"Dec 23, 2010","281.55","285.50","288.60","280.60","3.26M","-1.28%"
"Dec 22, 2010","285.20","286.90","289.45","283.30","3.43M","-0.11%"
"Dec 21, 2010","285.50","280.80","286.75","280.45","3.70M","2.27%"
"Dec 20, 2010","279.15","278.90","285.00","276.15","5.19M","-0.94%"
"Dec 16, 2010","281.80","278.00","284.00","275.10","6.45M","1.31%"
"Dec 15, 2010","278.15","293.00","293.00","275.55","6.23M","-5.17%"
"Dec 14, 2010","293.30","293.50","296.35","287.75","6.42M","0.70%"
"Dec 13, 2010","291.25","285.00","292.65","278.10","6.08M","3.26%"
"Dec 10, 2010","282.05","284.90","287.50","275.15","9.03M","-0.60%"
"Dec 09, 2010","283.75","291.90","292.75","281.35","6.53M","-2.17%"
"Dec 08, 2010","290.05","298.00","302.85","288.80","7.05M","-2.64%"
"Dec 07, 2010","297.90","307.00","308.20","295.05","9.60M","-3.40%"
"Dec 06, 2010","308.40","306.10","314.90","305.95","6.23M","0.57%"
"Dec 03, 2010","306.65","318.65","320.00","305.50","6.47M","-4.81%"
"Dec 02, 2010","322.15","322.00","325.30","315.55","7.48M","1.13%"
"Dec 01, 2010","318.55","304.00","321.00","302.50","6.51M","3.85%"
"Nov 30, 2010","306.75","284.00","309.00","279.90","12.70M","7.11%"
"Nov 29, 2010","286.40","288.00","293.00","279.00","5.98M","-0.35%"
"Nov 26, 2010","287.40","294.00","294.50","257.00","14.11M","-1.74%"
"Nov 25, 2010","292.50","308.00","308.00","290.00","9.28M","-3.80%"
"Nov 24, 2010","304.05","315.00","322.80","298.20","6.75M","-3.66%"
"Nov 23, 2010","315.60","313.25","317.40","305.00","5.84M","-0.97%"
"Nov 22, 2010","318.70","311.00","320.45","308.20","5.26M","3.49%"
"Nov 19, 2010","307.95","320.00","321.00","306.00","4.80M","-3.43%"
"Nov 18, 2010","318.90","319.95","321.85","302.80","6.40M","1.48%"
"Nov 16, 2010","314.25","325.00","326.80","312.85","4.56M","-2.48%"
"Nov 15, 2010","322.25","330.00","330.00","317.10","4.75M","-1.51%"
"Nov 12, 2010","327.20","340.20","341.50","325.00","6.21M","-5.56%"
"Nov 11, 2010","346.45","360.00","360.00","345.25","4.99M","-4.48%"
"Nov 10, 2010","362.70","362.95","366.40","359.50","2.86M","-0.12%"
"Nov 09, 2010","363.15","356.10","365.80","356.05","4.23M","1.48%"
"Nov 08, 2010","357.85","356.50","359.45","350.15","3.40M","0.29%"
"Nov 05, 2010","356.80","357.00","358.80","355.65","497.34K","0.56%"
"Nov 04, 2010","354.80","352.40","356.90","350.55","2.80M","1.71%"
